196, 15, 0.05383147333197526, 0.05141042793208936, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 2, 13, 10, 4, 14, 8, 11
200, 15, 0.05383147333197526, 0.028737068254643103, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 0, 9, 2, 13, 10, 14, 4, 8, 11
204, 15, 0.05383147333197526, 0.05258492738843651, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 2, 10, 13, 14, 4, 11, 8
208, 15, 0.05383147333197526, 0.05258492738843651, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 2, 10, 13, 14, 4, 11, 8
212, 15, 0.05383147333197526, 0.05501322879578635, 3, 1, 5, 6, 7, 12, 9, 0, 2, 10, 13, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 13, 2, 10, 14, 4, 8, 11
216, 15, 0.05501322879578635, 0.04379098561484346, 3, 1, 5, 6, 12, 7, 9, 0, 13, 2, 10, 14, 4, 8, 11, 3, 5, 1, 6, 12, 7, 9, 0, 2, 10, 13, 14, 4, 8, 11
220, 15, 0.05501322879578635, 0.04296358166696963, 3, 1, 5, 6, 12, 7, 9, 0, 13, 2, 10, 14, 4, 8, 11, 1, 3, 5, 6, 12, 9, 7, 0, 2, 10, 13, 14, 4, 8, 11
224, 15, 0.05501322879578635, 0.046994431116204265, 3, 1, 5, 6, 12, 7, 9, 0, 13, 2, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 2, 0, 10, 13, 14, 4, 8, 11
228, 15, 0.05501322879578635, 0.046994431116204265, 3, 1, 5, 6, 12, 7, 9, 0, 13, 2, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 2, 0, 10, 13, 14, 4, 8, 11
232, 15, 0.05501322879578635, 0.046994431116204265, 3, 1, 5, 6, 12, 7, 9, 0, 13, 2, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 2, 0, 10, 13, 14, 4, 8, 11
236, 15, 0.05501322879578635, 0.052243426508209144, 3, 1, 5, 6, 12, 7, 9, 0, 13, 2, 10, 14, 4, 8, 11, 3, 1, 6, 5, 12, 7, 9, 0, 2, 10, 13, 14, 4, 8, 11
240, 15, 0.05501322879578635, 0.024835596459565953, 3, 1, 5, 6, 12, 7, 9, 0, 13, 2, 10, 14, 4, 8, 11, 3, 1, 5, 6, 7, 12, 0, 9, 2, 13, 10, 14, 4, 8, 11
244, 15, 0.05501322879578635, 0.04954418977232576, 3, 1, 5, 6, 12, 7, 9, 0, 13, 2, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 2, 10, 14, 13, 4, 8, 11
248, 15, 0.05501322879578635, 0.028737068254643103, 3, 1, 5, 6, 12, 7, 9, 0, 13, 2, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 0, 9, 2, 13, 10, 14, 4, 8, 11
252, 15, 0.05501322879578635, 0.05141042793208936, 3, 1, 5, 6, 12, 7, 9, 0, 13, 2, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 2, 13, 10, 4, 14, 8, 11
256, 15, 0.05501322879578635, 0.0446034104471077, 3, 1, 5, 6, 12, 7, 9, 0, 13, 2, 10, 14, 4, 8, 11, 3, 5, 1, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
260, 15, 0.05501322879578635, 0.04379098561484346, 3, 1, 5, 6, 12, 7, 9, 0, 13, 2, 10, 14, 4, 8, 11, 3, 5, 1, 6, 12, 7, 9, 0, 2, 10, 13, 14, 4, 8, 11
264, 15, 0.05501322879578635, 0.05141042793208936, 3, 1, 5, 6, 12, 7, 9, 0, 13, 2, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 2, 13, 10, 4, 14, 8, 11
268, 15, 0.05501322879578635, 0.046994431116204265, 3, 1, 5, 6, 12, 7, 9, 0, 13, 2, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 2, 0, 10, 13, 14, 4, 8, 11
272, 15, 0.05506440096934477, 0.05647297378385911, 3, 1, 5, 6, 7, 12, 9, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11
276, 15, 0.05647297378385911, 0.028737068254643103, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 0, 9, 2, 13, 10, 14, 4, 8, 11
280, 15, 0.05647297378385911, 0.028737068254643103, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 0, 9, 2, 13, 10, 14, 4, 8, 11
284, 15, 0.05647297378385911, 0.045747925561052824, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 1, 3, 5, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
288, 15, 0.05647297378385911, 0.045747925561052824, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 1, 3, 5, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
292, 15, 0.05647297378385911, 0.045747925561052824, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 1, 3, 5, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
296, 15, 0.05647297378385911, 0.045747925561052824, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 1, 3, 5, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
300, 15, 0.05647297378385911, 0.028737068254643103, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 0, 9, 2, 13, 10, 14, 4, 8, 11
304, 15, 0.05647297378385911, 0.047783820101494234, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 2, 0, 13, 10, 14, 4, 8, 11
308, 15, 0.05647297378385911, 0.047783820101494234, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 2, 0, 13, 10, 14, 4, 8, 11
312, 15, 0.05647297378385911, 0.047783820101494234, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 2, 0, 13, 10, 14, 4, 8, 11
316, 15, 0.05647297378385911, 0.045747925561052824, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 1, 3, 5, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
320, 15, 0.05647297378385911, 0.04269766806453693, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 5, 1, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11
324, 15, 0.05647297378385911, 0.053358896247710154, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 2, 13, 14, 10, 4, 8, 11
328, 15, 0.05647297378385911, 0.0452764501797573, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 9, 7, 2, 0, 13, 10, 14, 4, 8, 11
332, 15, 0.05647297378385911, 0.05459243706029654, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 2, 13, 10, 14, 8, 4, 11
336, 15, 0.05647297378385911, 0.053358896247710154, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 2, 13, 14, 10, 4, 8, 11
340, 15, 0.05647297378385911, 0.0446034104471077, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 5, 1, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
344, 15, 0.05647297378385911, 0.053403899468592926, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 6, 5, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
348, 15, 0.05647297378385911, 0.028737068254643103, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 0, 9, 2, 13, 10, 14, 4, 8, 11
352, 15, 0.05647297378385911, 0.045747925561052824, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 1, 3, 5, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
356, 15, 0.05647297378385911, 0.047783820101494234, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 2, 0, 13, 10, 14, 4, 8, 11
360, 15, 0.05647297378385911, 0.047783820101494234, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 2, 0, 13, 10, 14, 4, 8, 11
364, 15, 0.05647297378385911, 0.047783820101494234, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 2, 0, 13, 10, 14, 4, 8, 11
368, 15, 0.05647297378385911, 0.028737068254643103, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 0, 9, 2, 13, 10, 14, 4, 8, 11
372, 15, 0.05647297378385911, 0.05141042793208936, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 2, 13, 10, 4, 14, 8, 11
376, 15, 0.05647297378385911, 0.045747925561052824, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 1, 3, 5, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
380, 15, 0.05647297378385911, 0.045747925561052824, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 1, 3, 5, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
384, 15, 0.05647297378385911, 0.028737068254643103, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 0, 9, 2, 13, 10, 14, 4, 8, 11
388, 15, 0.05647297378385911, 0.03969382951199383, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 1, 3, 6, 5, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
392, 15, 0.05647297378385911, 0.0446034104471077, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 5, 1, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
396, 15, 0.05647297378385911, 0.05065422501559312, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 14, 10, 4, 8, 11
400, 15, 0.05647297378385911, 0.04641570840587861, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 2, 13, 14, 10, 8, 4, 11
404, 15, 0.05647297378385911, 0.047783820101494234, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 2, 0, 13, 10, 14, 4, 8, 11
408, 15, 0.05647297378385911, 0.04779694335870059, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 13, 2, 10, 4, 14, 8, 11
412, 15, 0.05647297378385911, 0.047783820101494234, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 2, 0, 13, 10, 14, 4, 8, 11
416, 15, 0.05647297378385911, 0.05141042793208936, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 2, 13, 10, 4, 14, 8, 11
420, 15, 0.05647297378385911, 0.03973898769931619, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 5, 1, 6, 12, 7, 9, 0, 2, 13, 10, 4, 14, 8, 11
424, 15, 0.05647297378385911, 0.045747925561052824, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 1, 3, 5, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
428, 15, 0.05647297378385911, 0.045747925561052824, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 1, 3, 5, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
432, 15, 0.05647297378385911, 0.0446034104471077, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 5, 1, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
436, 15, 0.05647297378385911, 0.028737068254643103, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 0, 9, 2, 13, 10, 14, 4, 8, 11
440, 15, 0.05647297378385911, 0.0446034104471077, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 5, 1, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
444, 15, 0.05647297378385911, 0.047783820101494234, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 2, 0, 13, 10, 14, 4, 8, 11
448, 15, 0.05647297378385911, 0.047783820101494234, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 2, 0, 13, 10, 14, 4, 8, 11
452, 15, 0.05647297378385911, 0.053358896247710154, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 2, 13, 14, 10, 4, 8, 11
456, 15, 0.05647297378385911, 0.045747925561052824, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 1, 3, 5, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
460, 15, 0.05647297378385911, 0.05663569292842849, 3, 1, 5, 6, 12, 9, 7, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 12, 6, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
464, 15, 0.05663569292842849, 0.05141042793208936, 3, 1, 5, 12, 6, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 0, 2, 13, 10, 4, 14, 8, 11
468, 15, 0.05663569292842849, 0.0446034104471077, 3, 1, 5, 12, 6, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11, 3, 5, 1, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
472, 15, 0.05663569292842849, 0.047783820101494234, 3, 1, 5, 12, 6, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 5, 6, 12, 7, 9, 2, 0, 13, 10, 14, 4, 8, 11
476, 15, 0.05663569292842849, 0.04657744667848153, 3, 1, 5, 12, 6, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11, 3, 1, 6, 5, 12, 7, 9, 0, 2, 13, 10, 4, 14, 8, 11
480, 15, 0.05663569292842849, 0.03882932960278606, 3, 1, 5, 12, 6, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11, 3, 6, 1, 5, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
484, 15, 0.05663569292842849, 0.0446034104471077, 3, 1, 5, 12, 6, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11, 3, 5, 1, 6, 12, 7, 9, 0, 2, 13, 10, 14, 4, 8, 11
